GRIDSIZEKM,GRID_ID,STATE,AREA_SQKM,Albers_X,Albers_Y,Latitude,Longitude,Shape_Length,Shape_Area,GRTS_No,Sample,Surveyed2017,SiteType2017
15.000000000000000,12206.000000000000000,Idaho,225,-1448001.643622042844072,2471104.615807790774852,43.977711520000000,-114.224766160000001,59999.999852510562050,224999998.893829226493835,Id-082,Yes,Yes,Lure
15.000000000000000,12210.000000000000000,Idaho,225,-1388985.924399999901652,2460281.266900000162423,43.981177230000000,-113.474212120000004,59999.999932831044134,224999999.496232837438583,Id-436,No,No,
15.000000000000000,12223.000000000000000,Wyoming,225,-1197184.836827956838533,2425105.382892208639532,43.963096759999999,-111.035192280000004,60000.000049229958677,225000000.369224756956100,Id-038,Yes,Yes,Bait
15.000000000000000,12224.000000000000000,Wyoming,225,-1182430.907022042432800,2422399.545707790646702,43.959847719999999,-110.847654570000003,59999.999852510562050,224999998.893829226493835,Id-487,No,No,
15.000000000000000,12225.000000000000000,Wyoming,225,-1167676.977199999615550,2419693.708449999801815,43.956333379999997,-110.660135470000000,60000.000201705988729,225000001.512794882059097,Id-329,No,No,
15.000000000000000,12226.000000000000000,Wyoming,225,-1152923.047385747777298,2416987.871170165948570,43.952553780000002,-110.472636440000002,59999.999772190079966,224999998.291425645351410,Id-090,Yes,Yes,Bait
15.000000000000000,12227.000000000000000,Wyoming,225,-1138169.117599999532104,2414282.033950000070035,43.948508980000000,-110.285158940000002,59999.999736112986284,224999998.020847409963608,Id-170,Yes,Yes,Bait
15.000000000000000,12228.000000000000000,Wyoming,225,-1123415.187764251371846,2411576.196729834191501,43.944199030000000,-110.097704419999999,59999.999968908821756,224999999.766816109418869,Id-598,No,No,
15.000000000000000,12229.000000000000000,Wyoming,225,-1108661.257949999533594,2408870.359500000253320,43.939623990000001,-109.910274340000001,59999.999968909483869,224999999.766821146011353,Id-320,No,No,
15.000000000000000,12230.000000000000000,Wyoming,225,-1093907.328157790703699,2406164.522277957294136,43.934783910000000,-109.722870150000006,59999.999888586833549,224999999.164401292800903,Id-450,No,No,
15.000000000000000,12231.000000000000000,Wyoming,225,-1079153.398334417259321,2403458.685044085606933,43.929678860000003,-109.535493299999999,59999.999968907322909,224999999.766804873943329,Id-628,No,No,
15.000000000000000,12232.000000000000000,Wyoming,225,-1064399.468565582064912,2400752.847855914384127,43.924308910000001,-109.348145239999994,59999.999968905154674,224999999.766788601875305,Id-484,No,No,
15.000000000000000,12233.000000000000000,Wyoming,225,-1049645.538714251480997,2398047.010629834141582,43.918674129999999,-109.160827420000004,60000.000004986584827,225000000.037399351596832,Id-284,No,No,
15.000000000000000,12818.000000000000000,Idaho,225,-1552503.895977956941351,2566520.962692209053785,44.630750249999998,-115.750208869999994,60000.000013152195606,225000000.098641484975815,Id-548,No,No,
15.000000000000000,12819.000000000000000,Idaho,225,-1537749.966142208781093,2563815.125472043175250,44.634177049999998,-115.560813289999999,60000.000013151526218,225000000.098636448383331,Id-608,No,No,
15.000000000000000,12820.000000000000000,Idaho,225,-1522996.036337624769658,2561109.288263705559075,44.637335520000001,-115.371399240000002,60000.000013152195606,225000000.098641514778137,Id-348,No,No,
15.000000000000000,12821.000000000000000,Idaho,225,-1508242.106492208782583,2558403.451022043358535,44.640225620000002,-115.181968229999995,59999.999852510569326,224999998.893829226493835,Id-085,Yes,Yes,Lure
15.000000000000000,12824.000000000000000,Idaho,225,-1463980.317072042264044,2550285.939307790715247,44.647285289999999,-114.613588480000004,60000.000049229296565,225000000.369219720363617,Id-516,No,No,
15.000000000000000,12825.000000000000000,Idaho,225,-1449226.387277956819162,2547580.102092208806425,44.649101530000003,-114.424104670000006,59999.999852511231438,224999998.893834263086319,Id-165,Yes,Yes,Bait
15.000000000000000,12829.000000000000000,Idaho,225,-1390210.668049999978393,2536756.753150000236928,44.653680979999997,-113.666090130000001,60000.000165629709954,225000001.242222845554352,Id-527,No,No,
15.000000000000000,12832.000000000000000,Idaho,225,-1345948.878600000403821,2528639.241499999538064,44.654295359999999,-113.097538139999997,59999.999932831044134,224999999.496232837438583,Id-322,No,No,
15.000000000000000,12841.000000000000000,Idaho,225,-1213163.510300000198185,2504286.706399999558926,44.641635149999999,-111.392104939999996,59999.999932831044134,224999999.496232837438583,Id-219,No,No,
15.000000000000000,12842.000000000000000,Montana,225,-1198409.580507791135460,2501580.869177956599742,44.638885930000001,-111.202665629999998,59999.999852509892662,224999998.893824189901352,Id-470,No,No,
15.000000000000000,12843.000000000000000,Wyoming,225,-1183655.650662375381216,2498875.031936294399202,44.635868320000000,-111.013242489999996,60000.000013151526218,225000000.098636448383331,Id-155,Yes,Yes,Lure
15.000000000000000,12844.000000000000000,Wyoming,225,-1168901.720829833997414,2496169.194735747762024,44.632582360000001,-110.823837019999999,60000.000129549101985,225000000.971618264913559,Id-550,No,No,
15.000000000000000,12845.000000000000000,Wyoming,225,-1154147.791027957340702,2493463.357492208946496,44.629028089999998,-110.634450729999998,59999.999816432791704,224999998.623245984315872,Id-166,Yes,Yes,Lure
15.000000000000000,12846.000000000000000,Wyoming,225,-1139393.861250000074506,2490757.520250000059605,44.625205549999997,-110.445085120000002,59999.999932830382022,224999999.496227800846100,Id-410,No,No,
15.000000000000000,12847.000000000000000,Wyoming,225,-1124639.931444085668772,2488051.683015582151711,44.621114820000003,-110.255741680000000,59999.999932831044134,224999999.496232837438583,Id-078,Yes,Yes,Lure
15.000000000000000,12848.000000000000000,Wyoming,225,-1109886.001627957215533,2485345.845792209263891,44.616755929999997,-110.066421919999996,60000.000049228619901,225000000.369214683771133,Id-423,No,No,
15.000000000000000,12849.000000000000000,Wyoming,225,-1095132.071772042894736,2482640.008557791355997,44.612128939999998,-109.877127340000001,60000.000085307066911,225000000.639802962541580,Id-502,No,No,
15.000000000000000,12850.000000000000000,Wyoming,225,-1080378.141977957217023,2479934.171292208600789,44.607233930000000,-109.687859419999995,59999.999852510562050,224999998.893829226493835,Id-206,No,No,
15.000000000000000,12851.000000000000000,Wyoming,225,-1065624.212199999950826,2477228.334099999628961,44.602070959999999,-109.498619680000004,59999.999932830374746,224999999.496227800846100,Id-222,No,No,
15.000000000000000,12862.000000000000000,Wyoming,225,-903330.984270165907219,2447464.124564251862466,44.527615519999998,-107.419267649999995,60000.000129549101985,225000000.971618294715881,Id-401,No,No,
15.000000000000000,12863.000000000000000,Wyoming,225,-888577.054449999588542,2444758.287349999882281,44.519243529999997,-107.230481990000001,60000.000093472001026,225000000.701040059328079,Id-059,Yes,Yes,Lure
15.000000000000000,12864.000000000000000,Wyoming,225,-873823.124629833386280,2442052.450135747902095,44.510604770000000,-107.041743789999998,60000.000129549101985,225000000.971618264913559,Id-332,No,No,
15.000000000000000,12937.000000000000000,Idaho,225,-1623567.707800000207499,2594804.078650000505149,44.744201980000000,-116.703764120000002,59999.999968908814481,224999999.766816109418869,Id-339,No,No,
15.000000000000000,12985.000000000000000,Wyoming,225,-915379.076857790816575,2464923.891627956647426,44.670160389999999,-107.596877269999993,59999.999852511231438,224999998.893834263086319,Id-521,No,No,
15.000000000000000,12986.000000000000000,Wyoming,225,-900625.147072042571381,2462218.054407790768892,44.662036759999999,-107.407671039999997,60000.000049229296565,225000000.369219720363617,Id-481,No,No,
15.000000000000000,13107.000000000000000,Wyoming,225,-942181.099235748290084,2485089.495920166373253,44.820119030000001,-107.964908710000003,60000.000165625373484,225000001.242190331220627,Id-613,No,No,
15.000000000000000,13108.000000000000000,Wyoming,225,-927427.169407790875994,2482383.658677957020700,44.812513250000002,-107.775237809999993,59999.999852508393815,224999998.893812954425812,Id-363,No,No,
15.000000000000000,13109.000000000000000,Wyoming,225,-912673.239614251768216,2479677.821429833769798,44.804639160000001,-107.585610459999998,59999.999772190087242,224999998.291425645351410,Id-171,Yes,Yes,Lure
15.000000000000000,13110.000000000000000,Wyoming,225,-897919.309827957069501,2476971.984192208852619,44.796496879999999,-107.396028160000000,60000.000049228619901,225000000.369214683771133,Id-235,No,No,
15.000000000000000,13065.000000000000000,Idaho,225,-1561846.151314251823351,2598734.659579833969474,44.896393680000003,-115.950399669999996,59999.999968908814481,224999999.766816109418869,Id-114,Yes,Yes,Bait
15.000000000000000,13067.000000000000000,Idaho,225,-1532338.291707791155204,2593322.985127957072109,44.903548399999998,-115.570113840000005,60000.000049229289289,225000000.369219720363617,Id-564,No,No,
15.000000000000000,13068.000000000000000,Idaho,225,-1517584.361899999901652,2590617.147900000214577,44.906721429999997,-115.379942130000003,59999.999932831713522,224999999.496237874031067,Id-536,No,No,
15.000000000000000,13069.000000000000000,Idaho,225,-1502830.432092208880931,2587911.310672043357044,44.909624860000001,-115.189753260000003,60000.000049229296565,225000000.369219720363617,Id-574,No,No,
15.000000000000000,13070.000000000000000,Idaho,225,-1488076.502257790882140,2585205.473427957389504,44.912258629999997,-114.999548750000002,60000.000245948700467,225000001.844615221023560,Id-133,Yes,Yes,Lure
15.000000000000000,13073.000000000000000,Idaho,225,-1443814.712792208883911,2577087.961672042962164,44.918541720000000,-114.428856580000001,60000.000049229965953,225000000.369224756956100,Id-177,Yes,Yes,Bait
15.000000000000000,13074.000000000000000,Idaho,225,-1429060.782999999821186,2574382.124450000002980,44.920096579999999,-114.238604719999998,60000.000129549771373,225000000.971623331308365,Id-485,No,No,
15.000000000000000,13078.000000000000000,Montana,225,-1370045.063777957111597,2563558.775492209009826,44.923617890000003,-113.477532269999998,60000.000013150027371,225000000.098625242710114,Id-045,Yes,Yes,Bait
15.000000000000000,13087.000000000000000,Montana,225,-1237259.695455914363265,2539206.240484418347478,44.915755650000001,-111.765155320000005,59999.999932828883175,224999999.496216595172882,Id-472,No,No,
15.000000000000000,13089.000000000000000,Montana,225,-1207751.835835747653618,2533794.566020165570080,44.911040900000003,-111.384717769999995,60000.000165628211107,225000001.242211610078812,Id-539,No,No,
15.000000000000000,13090.000000000000000,Montana,225,-1192997.906014251755551,2531088.728779833763838,44.908279000000000,-111.194520490000002,59999.999968906646245,224999999.766799837350845,Id-351,No,No,
15.000000000000000,13091.000000000000000,Wyoming,225,-1178243.976243539480492,2528382.891548123210669,44.905247469999999,-111.004339590000001,60000.000049229289289,225000000.369219720363617,Id-281,No,No,
15.000000000000000,13092.000000000000000,Wyoming,225,-1163490.046406461158767,2525677.054351876489818,44.901946359999997,-110.814176570000001,59999.999852509892662,224999998.893824189901352,Id-321,No,No,
15.000000000000000,13096.000000000000000,Wyoming,225,-1104474.327207791153342,2514853.705427957233042,44.886046980000003,-110.053733750000006,60000.000049228619901,225000000.369214653968811,Id-103,Yes,Yes,Lure
15.000000000000000,13097.000000000000000,Wyoming,225,-1089720.397400000132620,2512147.868200000375509,44.881398689999997,-109.863682940000004,59999.999932831044134,224999999.496232837438583,Id-039,Yes,Yes,Bait
15.000000000000000,13099.000000000000000,Wyoming,225,-1060212.537700000219047,2506736.193699999246746,44.871294399999996,-109.483663829999998,59999.999932830374746,224999999.496227800846100,Id-497,No,No,
15.000000000000000,12942.000000000000000,Idaho,225,-1549798.058772042859346,2581274.892507791053504,44.765407719999999,-115.755227820000002,60000.000049229296565,225000000.369219720363617,Id-242,No,No,
15.000000000000000,12943.000000000000000,Idaho,225,-1535044.128949999809265,2578569.055300000123680,44.768842390000003,-115.565454279999997,59999.999968908145092,224999999.766811072826385,Id-524,No,No,
15.000000000000000,12944.000000000000000,Idaho,225,-1520290.199120166013017,2575863.218064252287149,44.772008110000002,-115.375662149999997,60000.000165627548995,225000001.242206573486328,Id-069,Yes,Yes,Bait
15.000000000000000,12945.000000000000000,Idaho,225,-1505536.269307790789753,2573157.380827956832945,44.774904849999999,-115.185852969999999,60000.000049228619901,225000000.369214653968811,Id-457,No,No,
15.000000000000000,12948.000000000000000,Idaho,225,-1461274.479835747973993,2565039.869120165705681,44.781980740000002,-114.616338180000000,60000.000165626872331,225000001.242201536893845,Id-398,No,No,
15.000000000000000,12949.000000000000000,Idaho,225,-1446520.550029833568260,2562334.031885747797787,44.783801160000003,-114.426475879999998,59999.999772190079966,224999998.291425645351410,Id-229,No,No,
15.000000000000000,12952.000000000000000,Idaho,225,-1402258.760629834141582,2554216.520235748495907,44.787647430000000,-113.856838080000003,59999.999968906646245,224999999.766799837350845,Id-245,No,No,
15.000000000000000,12954.000000000000000,Idaho,225,-1372750.900972042698413,2548804.845707791391760,44.788865620000003,-113.477052279999995,60000.000049228627176,225000000.369214683771133,Id-407,No,No,
15.000000000000000,12955.000000000000000,Idaho,225,-1357996.971150000113994,2546099.008500000461936,44.789070889999998,-113.287155749999997,59999.999968907315633,224999999.766804873943329,Id-109,Yes,Yes,Bait
15.000000000000000,12956.000000000000000,Montana,225,-1343243.041377957677469,2543393.171292208135128,44.789006929999999,-113.097258819999993,59999.999852511231438,224999998.893834263086319,Id-283,No,No,
15.000000000000000,12961.000000000000000,Montana,225,-1269473.392320166574791,2529863.985164252109826,44.784648949999998,-112.147821289999996,60000.000165627548995,225000001.242206573486328,Id-221,No,No,
15.000000000000000,12963.000000000000000,Montana,225,-1239965.532672043191269,2524452.310707791242748,44.781021510000002,-111.768096549999996,60000.000049229296565,225000000.369219720363617,Id-552,No,No,
15.000000000000000,12965.000000000000000,Montana,225,-1210457.673072043107823,2519040.636207790579647,44.776317620000000,-111.388418729999998,60000.000049229965953,225000000.369224756956100,Id-391,No,No,
15.000000000000000,12968.000000000000000,Wyoming,225,-1166195.883655914571136,2510923.124534417875111,44.767244030000001,-110.819016439999999,59999.999968908814481,224999999.766816109418869,Id-043,Yes,Yes,Lure
15.000000000000000,12969.000000000000000,Wyoming,225,-1151441.953844085801393,2508217.287315581459552,44.763681599999998,-110.629252249999993,59999.999932831713522,224999999.496237874031067,Id-107,Yes,Yes,Lure
15.000000000000000,12970.000000000000000,Wyoming,225,-1136688.024050000123680,2505511.450050000101328,44.759850290000003,-110.439508849999996,60000.000004986584827,225000000.037399381399155,Id-479,No,No,
15.000000000000000,12971.000000000000000,Wyoming,225,-1121934.094227957306430,2502805.612792209256440,44.755750159999998,-110.249787769999998,60000.000049229958677,225000000.369224756956100,Id-167,Yes,Yes,Lure
15.000000000000000,12972.000000000000000,Wyoming,225,-1107180.164400000125170,2500099.775600000284612,44.751381260000002,-110.060090500000001,59999.999932831044134,224999999.496232837438583,Id-215,No,No,
15.000000000000000,12973.000000000000000,Wyoming,225,-1092426.234570166328922,2497393.938364252448082,44.746743660000000,-109.870418560000005,60000.000129550448037,225000000.971628367900848,Id-549,No,No,
15.000000000000000,12974.000000000000000,Wyoming,225,-1077672.304751876741648,2494688.101143538486212,44.741837420000003,-109.680773450000004,60000.000049229965953,225000000.369224756956100,Id-279,No,No,
15.000000000000000,12570.000000000000000,Idaho,225,-1557915.570449999533594,2537013.103099999483675,44.361553039999997,-115.740230740000001,59999.999968909483869,224999999.766821146011353,Id-469,No,No,
15.000000000000000,12571.000000000000000,Idaho,225,-1543161.640627956716344,2534307.265842209104449,44.364964270000002,-115.551586589999999,60000.000085307066911,225000000.639802962541580,Id-578,No,No,
15.000000000000000,12572.000000000000000,Idaho,225,-1528407.710799999535084,2531601.428600000217557,44.368108390000003,-115.362924179999993,59999.999932831713522,224999999.496237874031067,Id-198,No,No,
15.000000000000000,12573.000000000000000,Idaho,225,-1513653.780999999959022,2528895.591399999801069,44.370985349999998,-115.174245020000001,59999.999932828875899,224999999.496216595172882,Id-347,No,No,
15.000000000000000,12574.000000000000000,Idaho,225,-1498899.851179833756760,2526189.754185748752207,44.373595109999997,-114.985550590000003,59999.999968910982716,224999999.766832351684570,Id-547,No,No,
15.000000000000000,12575.000000000000000,Idaho,225,-1484145.921370166121051,2523483.916914251167327,44.375937649999997,-114.796842369999993,59999.999772188588395,224999998.291414409875870,Id-387,No,No,
15.000000000000000,12576.000000000000000,Idaho,225,-1469391.991549999918789,2520778.079699999652803,44.378012920000003,-114.608121850000003,60000.000129551277496,225000000.971634536981583,Id-053,Yes,Yes,Bait
15.000000000000000,12577.000000000000000,Idaho,225,-1454638.061714251758531,2518072.242479833774269,44.379820909999999,-114.419390509999999,59999.999968907322909,224999999.766804873943329,Id-447,No,No,
15.000000000000000,12582.000000000000000,Idaho,225,-1380868.412700000219047,2504543.056300000287592,44.384850770000000,-113.475623729999995,60000.000165626879607,225000001.242201536893845,Id-601,No,No,
15.000000000000000,12583.000000000000000,Idaho,225,-1366114.482907791156322,2501837.219077957328409,44.385054640000000,-113.286858780000003,60000.000013151526218,225000000.098636448383331,Id-362,No,No,
15.000000000000000,12585.000000000000000,Idaho,225,-1336606.623222043039277,2496425.544607790652663,44.384660210000000,-112.909329189999994,60000.000013150856830,225000000.098631411790848,Id-173,Yes,Yes,Bait
15.000000000000000,12586.000000000000000,Idaho,225,-1321852.693407791201025,2493719.707377956714481,44.384061930000001,-112.720567529999997,59999.999852510562050,224999998.893829226493835,Id-514,No,No,
15.000000000000000,12594.000000000000000,Idaho,225,-1203821.254979833727702,2472073.009535747580230,44.369651750000003,-111.210746080000007,59999.999932830382022,224999999.496227800846100,Id-289,No,No,
15.000000000000000,12595.000000000000000,Wyoming,225,-1189067.325120166176930,2469367.172314251773059,44.366647850000000,-111.022074700000005,59999.999968908814481,224999999.766816109418869,Id-611,No,No,
15.000000000000000,12596.000000000000000,Wyoming,225,-1174313.395292208995670,2466661.335072042886168,44.363376819999999,-110.833420770000004,60000.000049228627176,225000000.369214683771133,Id-358,No,No,
15.000000000000000,12597.000000000000000,Wyoming,225,-1159559.465472042793408,2463955.497857790905982,44.359838689999997,-110.644785799999994,60000.000245948023803,225000001.844610184431076,Id-581,No,No,
15.000000000000000,12598.000000000000000,Wyoming,225,-1144805.535677957115695,2461249.660642208997160,44.356033529999998,-110.456171260000005,60000.000049228627176,225000000.369214653968811,Id-343,No,No,
15.000000000000000,12599.000000000000000,Wyoming,225,-1130051.605899999849498,2458543.823400000110269,44.351961359999997,-110.267578630000003,60000.000165627548995,225000001.242206573486328,Id-142,Yes,Yes,Lure
15.000000000000000,12600.000000000000000,Wyoming,225,-1115297.676099999807775,2455837.986150000244379,44.347622260000001,-110.079009400000004,60000.000129549101985,225000000.971618264913559,Id-186,No,Yes,Lure
15.000000000000000,12601.000000000000000,Wyoming,225,-1100543.746307790745050,2453132.148927957285196,44.343016290000001,-109.890465050000003,60000.000049229289289,225000000.369219690561295,Id-030,Yes,Yes,Bait
15.000000000000000,12602.000000000000000,Wyoming,225,-1085789.816472042817622,2450426.311707790941000,44.338143490000000,-109.701947050000001,60000.000049227128329,225000000.369203448295593,Id-158,Yes,Yes,Bait
15.000000000000000,12603.000000000000000,Wyoming,225,-1071035.886649999534711,2447720.474500000011176,44.333003939999998,-109.513456880000007,59999.999968906646245,224999999.766799837350845,Id-473,No,No,
15.000000000000000,12615.000000000000000,Wyoming,225,-893988.728900000452995,2415250.427699999883771,44.250551420000001,-107.254281739999996,59999.999932831713522,224999999.496237874031067,Id-530,No,No,
15.000000000000000,12616.000000000000000,Wyoming,225,-879234.799100000411272,2412544.590499999932945,44.241951669999999,-107.066287189999997,59999.999932831044134,224999999.496232837438583,Id-187,No,Yes,Lure
15.000000000000000,12694.000000000000000,Idaho,225,-1555209.733172042528167,2551767.032907790504396,44.496132369999998,-115.745209880000004,60000.000049229296565,225000000.369219720363617,Id-214,No,No,
15.000000000000000,12695.000000000000000,Idaho,225,-1540455.803349999710917,2549061.195650000125170,44.499551359999998,-115.556190760000007,60000.000004985915439,225000000.037394344806671,Id-086,Yes,Yes,Bait
15.000000000000000,12696.000000000000000,Idaho,225,-1525701.873542208690196,2546355.358422043267637,44.502702620000001,-115.367153279999997,60000.000049229296565,225000000.369219720363617,Id-150,Yes,Yes,Bait
15.000000000000000,12697.000000000000000,Idaho,225,-1510947.943757791072130,2543649.521227957680821,44.505586129999998,-115.178098939999998,60000.000085304898676,225000000.639786720275879,Id-308,No,No,
15.000000000000000,12698.000000000000000,Idaho,225,-1496194.013955914415419,2540943.683934418484569,44.508201829999997,-114.989029239999994,59999.999968910989992,224999999.766832351684570,Id-468,No,No,
15.000000000000000,12699.000000000000000,Idaho,225,-1481440.084144085645676,2538237.846715581603348,44.510549689999998,-114.799945670000000,59999.999932829552563,224999999.496221631765366,Id-101,Yes,Yes,Bait
15.000000000000000,12700.000000000000000,Idaho,225,-1466686.154327957192436,2535532.009492208715528,44.512629689999997,-114.610849729999998,60000.000049230788136,225000000.369230926036835,Id-318,No,No,
15.000000000000000,12701.000000000000000,Idaho,225,-1451932.224500000011176,2532826.172299999743700,44.514441789999999,-114.421742899999998,59999.999932829552563,224999999.496221631765366,Id-477,No,No,
15.000000000000000,12705.000000000000000,Idaho,225,-1392916.505279834149405,2522002.823385748080909,44.519010790000003,-113.665236770000007,59999.999968909483869,224999999.766821146011353,Id-117,Yes,Yes,Bait
15.000000000000000,12706.000000000000000,Idaho,225,-1378162.575434418395162,2519296.986144085880369,44.519483100000002,-113.476098019999995,59999.999968908821756,224999999.766816109418869,Id-328,No,No,
15.000000000000000,12708.000000000000000,Idaho,225,-1348654.715842209290713,2513885.311672042589635,44.519623770000003,-113.097816339999994,60000.000085307736299,225000000.639807999134064,Id-483,No,No,
15.000000000000000,12710.000000000000000,Montana,225,-1319146.856192209292203,2508473.637172042857856,44.518692459999997,-112.719539069999996,60000.000049229965953,225000000.369224756956100,Id-237,No,No,
15.000000000000000,12711.000000000000000,Montana,225,-1304392.926399999996647,2505767.799949999433011,44.517824840000003,-112.530405849999994,60000.000129549771373,225000000.971623331308365,Id-402,No,No,
15.000000000000000,12713.000000000000000,Idaho,225,-1274885.066772043006495,2500356.125557790976018,44.515285710000001,-112.152157689999996,60000.000085307066911,225000000.639802962541580,Id-353,No,No,
15.000000000000000,12714.000000000000000,Idaho,225,-1260131.136920166434720,2497650.288264252245426,44.513614230000002,-111.963045750000006,60000.000165628218383,225000001.242211610078812,Id-157,Yes,Yes,Bait
15.000000000000000,12715.000000000000000,Idaho,225,-1245377.207115582190454,2494944.451055914629251,44.511674839999998,-111.773943910000000,59999.999932831044134,224999999.496232837438583,Id-392,No,No,
15.000000000000000,12716.000000000000000,Idaho,225,-1230623.277292209211737,2492238.613822043407708,44.509467569999998,-111.584853649999999,59999.999852511238714,224999998.893834263086319,Id-226,No,No,
15.000000000000000,12718.000000000000000,Idaho,225,-1201115.417727957246825,2486826.939342208672315,44.504249500000000,-111.206713890000003,60000.000245948031079,225000001.844610184431076,Id-556,No,No,
15.000000000000000,12719.000000000000000,Wyoming,225,-1186361.487879833905026,2484121.102135747671127,44.501238770000000,-111.017667380000006,60000.000165628211107,225000001.242211610078812,Id-230,No,No,
15.000000000000000,12720.000000000000000,Wyoming,225,-1171607.558050000108778,2481415.264899999834597,44.497960300000003,-110.828638429999998,59999.999968908814481,224999999.766816109418869,Id-102,Yes,Yes,Lure
15.000000000000000,12721.000000000000000,Wyoming,225,-1156853.628227957291529,2478709.427692208904773,44.494414130000003,-110.639628540000004,60000.000049229958677,225000000.369224756956100,Id-478,No,No,
15.000000000000000,12722.000000000000000,Wyoming,225,-1142099.698429833864793,2476003.590485747903585,44.490600309999998,-110.450639210000006,59999.999772190087242,224999998.291425645351410,Id-014,Yes,Yes,Lure
15.000000000000000,12723.000000000000000,Wyoming,225,-1127345.768670166144148,2473297.753214252181351,44.486518889999999,-110.261671930000006,59999.999772190756630,224999998.291430681943893,Id-303,No,No,
15.000000000000000,12724.000000000000000,Wyoming,225,-1112591.838872042717412,2470591.916007791180164,44.482169939999999,-110.072728179999999,60000.000049229296565,225000000.369219720363617,Id-264,No,No,
15.000000000000000,12725.000000000000000,Wyoming,225,-1097837.909049999900162,2467886.078750000335276,44.477553489999998,-109.883809450000001,60000.000004987254215,225000000.037404417991638,Id-542,No,No,
15.000000000000000,12738.000000000000000,Wyoming,225,-906036.821472042473033,2432710.194757790770382,44.393232130000001,-107.430818279999997,60000.000085307066911,225000000.639802962541580,Id-451,No,No,
15.000000000000000,12739.000000000000000,Wyoming,225,-891282.891649999655783,2430004.357499999925494,44.384879120000001,-107.242405450000007,59999.999968909483869,224999999.766821146011353,Id-559,No,No,
15.000000000000000,12740.000000000000000,Wyoming,225,-876528.961849999614060,2427298.520299999974668,44.376259939999997,-107.054039810000006,59999.999968908814481,224999999.766816109418869,Id-123,Yes,Yes,Lure
15.000000000000000,13434.000000000000000,Idaho,225,-1597990.429042208241299,2651113.960672042798251,45.287873879999999,-116.540486860000001,60000.000085307736299,225000000.639807999134064,Id-445,No,No,
15.000000000000000,13436.000000000000000,Idaho,225,-1568482.569400000385940,2645702.286199999507517,45.296706680000000,-116.158043599999999,59999.999932831044134,224999999.496232837438583,Id-395,No,No,
15.000000000000000,13437.000000000000000,Idaho,225,-1553728.639607791323215,2642996.448977957013994,45.300716170000001,-115.966785700000003,59999.999852509892662,224999998.893824189901352,Id-417,No,No,
15.000000000000000,13438.000000000000000,Idaho,225,-1538974.709806461352855,2640290.611751876771450,45.304454309999997,-115.775505679999995,59999.999852510569326,224999998.893829226493835,Id-070,Yes,Yes,Bait
15.000000000000000,13440.000000000000000,Idaho,225,-1509466.850227957358584,2634878.937242209445685,45.311116339999998,-115.392885469999996,60000.000085307066911,225000000.639802962541580,Id-259,No,No,
15.000000000000000,13443.000000000000000,Idaho,225,-1465205.060765581903979,2626761.425605914089829,45.319073070000002,-114.818827959999993,60000.000165627541719,225000001.242206573486328,Id-563,No,No,
15.000000000000000,13446.000000000000000,Idaho,225,-1420943.271327957278118,2618643.913892209064215,45.324585350000000,-114.244654990000001,60000.000049228619901,225000000.369214683771133,Id-161,Yes,Yes,Bait
15.000000000000000,13447.000000000000000,Idaho,225,-1406189.341507791075855,2615938.076677957084030,45.325879430000001,-114.053245590000003,59999.999852510562050,224999998.893829226493835,Id-584,No,No,
15.000000000000000,13449.000000000000000,Montana,225,-1376681.481879833620042,2610526.402235748246312,45.327652460000003,-113.670408469999998,60000.000165627541719,225000001.242206573486328,Id-286,No,No,
15.000000000000000,13460.000000000000000,Montana,225,-1214388.253934417618439,2580762.192694085184485,45.317975830000002,-111.564886209999997,60000.000004984416591,225000000.037383109331131,Id-247,No,No,
15.000000000000000,13461.000000000000000,Montana,225,-1199634.324157790746540,2578056.355427956674248,45.315466110000003,-111.373525450000002,60000.000085307059635,225000000.639802962541580,Id-261,No,No,
15.000000000000000,13462.000000000000000,Montana,225,-1184880.394327956950292,2575350.518192208837718,45.312684840000003,-111.182179800000000,60000.000049228619901,225000000.369214683771133,Id-011,Yes,Yes,Bait
15.000000000000000,13463.000000000000000,Montana,225,-1170126.464522042544559,2572644.681007790844887,45.309632049999998,-110.990850809999998,59999.999852510562050,224999998.893829226493835,Id-139,Yes,Yes,Bait
15.000000000000000,13465.000000000000000,Montana,225,-1140618.604892208706588,2567233.006572043057531,45.302712079999999,-110.608249029999996,59999.999816432791704,224999998.623245984315872,Id-290,No,No,
15.000000000000000,13466.000000000000000,Montana,225,-1125864.675072042504326,2564527.169357791077346,45.298845010000001,-110.416979319999996,60000.000085306397523,225000000.639797925949097,Id-359,No,No,
15.000000000000000,13467.000000000000000,Montana,225,-1111110.745255914051086,2561821.332084418274462,45.294706619999999,-110.225732469999997,59999.999932831051410,224999999.496232837438583,Id-517,No,No,
15.000000000000000,13468.000000000000000,Montana,225,-1096356.815472042886540,2559115.494857790879905,45.290296959999999,-110.034510010000005,59999.999852506902243,224999998.893801748752594,Id-427,No,No,
15.000000000000000,13469.000000000000000,Montana,225,-1081602.885677957208827,2556409.657592209056020,45.285616099999999,-109.843313499999994,60000.000013151526218,225000000.098636448383331,Id-309,No,No,
15.000000000000000,13569.000000000000000,Idaho,225,-1432991.363920166390017,2636103.680914252065122,45.457934490000000,-114.438475470000000,60000.000129550448037,225000000.971628367900848,Id-355,No,No,
