GRID_ID,Albers_X,Albers_Y,Shape_Length,Shape_Area,GRID_ID_Text,meanDepth_20170301,meanDepth_20170501,meanDepth_20180301,meanDepth_20180501,meanDepth_20190301,meanDepth_20190501,meanDepth_20200301,meanDepth_20200501,meanDepth_20210301,meanDepth_20210501,meanSWE_20170301,meanSWE_20170501,meanSWE_20180301,meanSWE_20180501,meanSWE_20190301,meanSWE_20190501,meanSWE_20200301,meanSWE_20200501,meanSWE_20210301,meanSWE_20210501,meantin_2010w,meantin_2011w,meantin_2012w,meantin_2013w,meantin_2014w,meantin_2015w,meantin2016,meantin2017w,meantin_2018w,meantin_2020w,meanBurned2016_2021,meanBurned2001_2021,meanBurned2001_2015,meanHM_CONUSv2_2021,meanCSPH_raster,COUNT_CLUSTER_ID
8532.000000000000000,-850495.989172042580321,1904018.208907791180536,60000.000049229296565,225000000.369219720363617,8532,1236.633962264150568,1031.041509433962119,823.437735849056253,706.490566037736244,897.471698113207708,1192.796226415094452,1009.830188679245566,759.203773584906003,739.162264150943088,565.977358490566189,331.920754716981548,279.735849056603683,202.000000000000085,228.562264150943435,279.267924528301535,415.992452830188881,313.939622641509459,309.060377358490427,211.207547169811335,211.233962264150904,57.577222222222233,48.493055555555479,50.297777777777867,52.632777777777719,54.880555555555560,56.159444444444460,59.851388888888941,51.104166666666771,54.555555555555479,51.514444444444329,0.068483999999999,0.068483999999999,0.000000000000000,0.050719735395967,0.868539474157895,23
8533.000000000000000,-835742.059342208784074,1901312.371672042878345,60000.000085307736299,225000000.639807999134064,8533,1180.825095057034105,1258.638783269962460,834.349809885930767,988.893536121672696,916.346007604562601,1507.939163498098424,1059.771863117870680,984.741444866920119,776.604562737642482,904.148288973384183,312.034220532319239,340.882129277566378,209.285171102661479,309.273764258555104,286.220532319391566,504.030418250950561,329.072243346007781,395.140684410646315,220.958174904943064,319.889733840303961,53.417499999999940,42.116944444444336,46.927777777777784,44.929444444444492,52.140277777777825,49.941388888889030,55.225833333333277,44.403055555555547,48.685000000000016,44.535833333333407,0.015332061328245,0.015332061328245,0.000000000000000,0.134544406825033,0.991959967839877,23
8648.000000000000000,-965821.590477957157418,1940418.836492209229618,60000.000013151526218,225000000.098636448383331,8648,2026.769811320755252,1582.588679245283402,1194.837735849056344,1143.875471698113643,1299.381132075471669,1566.739622641508959,1254.830188679245339,1066.313207547169441,1021.554716981131946,757.192452830188699,604.343396226415052,521.973584905660232,299.041509433962176,399.660377358490450,436.184905660377296,588.547169811320487,417.090566037736039,476.679245283018702,321.988679245283038,319.690566037735721,66.595277777778065,55.158333333333267,58.679722222222310,59.328333333333504,63.164166666666617,63.772222222222162,65.868888888888932,55.585277777777677,65.458888888888922,54.036111111111019,0.020348081392326,0.020916083664335,0.000568002272009,0.003505681592472,0.893819999999997,9
8649.000000000000000,-951067.660650000092573,1937712.999300000257790,59999.999896752604400,224999999.225644528865814,8649,2096.098859315591199,1741.148288973385434,1262.737642585551157,1235.399239543726480,1481.353612167299389,1932.155893536122221,1320.258555133078289,1121.403041825095443,1218.155893536121539,1126.239543726235524,629.863117870722135,561.722433460076104,316.406844106463950,429.414448669201420,498.076045627376118,740.779467680608604,418.019011406843958,502.653992395437626,377.258555133080051,468.193916349809967,70.711111111111052,56.856388888888858,63.719166666666659,61.178333333333377,66.584444444444259,69.453333333333390,71.146111111111196,59.023611111111165,64.711388888889033,54.764166666666668,0.000204000000000,0.180499999999997,0.180296000000003,0.003925487431742,1.000000000000000,9
8650.000000000000000,-936313.730814251815900,1935007.162079834146425,60000.000129549778649,225000000.971623331308365,8650,1310.247148288973676,1009.106463878325826,905.980988593156098,657.505703422053102,1168.589353612166860,1304.475285171102541,1119.973384030418174,788.984790874525174,1043.121673003802016,852.904942965778901,374.231939163498453,293.752851711026551,218.615969581749027,224.866920152091154,373.984790874524890,490.083650190114156,337.266159695817635,348.437262357414511,321.015209125475167,356.486692015209144,65.556234379338946,58.925298528186701,57.385170785892726,62.051374618161695,63.727297972785522,63.036101083032520,66.938072757567312,55.431269091919006,65.462926964732020,51.843654540405460,0.000871996512014,0.000871996512014,0.000000000000000,0.009055293584453,0.682437459499685,9
8656.000000000000000,-847790.151927957078442,1918772.138692209031433,60000.000049228619901,225000000.369214683771133,8656,1105.223484848484986,947.166666666666629,835.178030303030368,625.064393939393995,761.988636363636488,861.363636363636260,998.162878787879208,692.852272727272634,698.594696969697225,444.772727272727252,296.469696969696940,255.071969696969688,207.859848484848442,203.170454545454447,234.522727272727224,288.962121212121190,319.556818181818187,284.753787878787875,203.575757575757649,165.780303030303088,55.565277777777681,48.339166666666706,49.802499999999938,53.831944444444531,53.739444444444487,54.956388888888931,56.591111111111026,49.721944444444446,54.252777777777794,50.378888888888945,0.149991999999999,0.159536000000000,0.009544000000000,0.042258538161349,0.824291999999998,23
8657.000000000000000,-833036.222099999897182,1916066.301500000059605,59999.999932831044134,224999999.496232837438583,8657,1246.916666666666970,965.602272727272634,916.469696969696656,775.041666666666401,851.227272727272862,1017.356060606060510,1018.666666666666288,772.272727272727252,765.946969696969745,629.708333333333485,345.333333333333371,267.314393939393995,235.871212121212125,255.125000000000000,263.386363636363626,356.462121212121247,332.314393939393995,315.344696969696940,229.113636363636346,234.204545454545439,47.704166666666559,42.045833333333277,41.799444444444482,43.809444444444431,47.789166666666603,47.844444444444420,50.044166666666690,43.762777777777671,49.631944444444329,46.317222222222192,0.000000000000000,0.001328005312021,0.001328005312021,0.143241157828616,0.830927323709294,23
8658.000000000000000,-818282.292322042514570,1913360.464257791172713,59999.999888587670284,224999999.164407461881638,8658,1018.465909090909349,914.674242424242379,783.393939393939490,715.045454545454390,800.526515151515127,1008.428030303030368,1036.700757575757507,918.121212121212466,761.196969696969745,949.314393939393995,269.803030303030425,234.352272727272691,188.863636363636346,224.401515151515156,240.507575757575751,340.291666666666629,332.818181818181813,367.204545454545439,213.821969696969632,322.200757575757677,48.596666666666742,39.918333333333315,43.052500000000016,45.080833333333388,47.739722222222170,44.798888888888825,49.080555555555556,42.713888888888903,46.937777777777733,45.082777777777757,0.000000000000000,0.000516002064008,0.000516002064008,0.151753188382020,0.863860544557827,23
8772.000000000000000,-963115.753257791046053,1955172.766327957389876,60000.000085307736299,225000000.639807999134064,8772,1576.958015267176052,595.316793893129670,839.339694656488177,374.194656488549526,1031.591603053435847,808.183206106869875,1066.942748091602425,485.656488549618132,788.809160305343539,251.797709923664058,445.492366412213812,158.675572519083971,190.458015267175512,124.335877862595481,330.763358778626070,264.889312977099166,355.996183206106707,219.839694656488518,231.969465648854822,105.835877862595424,71.937777777777782,64.792777777777602,60.816111111111084,69.030555555555438,69.845833333333402,70.254166666666535,68.951944444444564,62.750833333333347,74.784722222222172,58.569444444444343,0.000000000000000,0.002940000000000,0.002940000000000,0.013287095505667,0.730499999999996,9
8773.000000000000000,-948361.823450000025332,1952466.929100000299513,59999.999968908814481,224999999.766816109418869,8773,2049.747169811320418,1560.264150943396317,1245.437735849057617,1149.577358490567121,1450.879245283017781,1743.913207547170487,1398.667924528302137,1180.724528301887176,1180.003773584905503,922.943396226415416,620.777358490565916,493.652830188679218,320.041509433962233,401.539622641509141,489.011320754716621,675.226415094339586,466.539622641509027,542.475471698113211,371.532075471698136,405.000000000000341,69.825000000000159,57.708611111111175,63.430277777777704,62.428055555555503,67.378333333333600,68.356111111110991,69.731388888888688,59.791944444444482,70.094444444444548,58.418055555555576,0.003484013936056,0.109636438545754,0.106152424609699,0.008388284972408,0.988120000000004,9
